source_location,destination_location,lat_src,lon_src,lat_dest,lon_dest,distance,day_of_week,hour,is_peak,weather,road_capacity,vehicles,speed,signal_time,travel_time
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekday,15,0,Clear,5000,2060,45.0,0,0.016
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekday,16,0,Clear,5000,2271,40.81,0,0.0176427346238667
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekday,17,1,Clear,5000,4124,24.9,0,0.02891566265060241
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekday,18,1,Clear,5000,4118,23.28,0,0.030927835051546393
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekday,19,1,Clear,5000,4360,21.56,0,0.03339517625231911
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekday,20,1,Foggy,5000,3600,15.87,0,0.045368620037807186
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekday,21,1,Cloudy,5000,4668,14.38,0,0.05006954102920723
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekday,22,0,Clear,5000,2794,37.47,0,0.019215372297838273
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekday,23,0,Clear,5000,1577,50.18,0,0.01434834595456357
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,0,0,Clear,5000,555,63.25,0,0.011383399209486165
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,1,0,Clear,5000,469,61.15,0,0.011774325429272283
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,2,0,Clear,5000,312,63.79,0,0.01128703558551497
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,3,0,Clear,5000,901,57.32,0,0.01256106071179344
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,4,0,Clear,5000,973,55.82,0,0.012898602651379435
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,5,0,Clear,5000,590,60.97,0,0.011809086435952108
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,6,0,Clear,5000,2442,39.86,0,0.01806322127446061
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,7,0,Clear,5000,1772,44.31,0,0.016249153689911984
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,8,0,Clear,5000,1543,47.51,0,0.015154704272784677
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,9,0,Clear,5000,2480,41.83,0,0.017212526894573275
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,10,0,Clear,5000,1968,46.62,0,0.015444015444015446
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,11,0,Clear,5000,2257,42.23,0,0.01704949088325835
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,12,0,Cloudy,5000,2704,33.53,0,0.021473307485833582
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,13,0,Clear,5000,2646,39.51,0,0.01822323462414579
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,14,0,Clear,5000,2127,46.26,0,0.01556420233463035
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,15,0,Cloudy,5000,1790,44.15,0,0.016308040770101926
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,16,0,Foggy,5000,1767,24.12,0,0.029850746268656716
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,17,0,Rainy,5000,2339,27.41,0,0.026267785479751917
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,18,0,Clear,5000,2307,41.63,0,0.017295219793418207
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,19,0,Clear,5000,2903,34.7,0,0.0207492795389049
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,20,0,Clear,5000,1953,38.32,0,0.018789144050104383
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,21,0,Clear,5000,1971,46.45,0,0.015500538213132398
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,22,0,Clear,5000,2731,41.29,0,0.01743763623153306
Marathahalli,Silver Springs Layout,12.9552572,77.6984163,12.9582324,77.7098778,0.012,Weekend,23,0,Clear,5000,2363,37.84,0,0.019027484143763214
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,0,0,Cloudy,5000,722,55.36,0,0.006502890173410405
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,1,0,Clear,5000,691,57.54,0,0.006256517205422315
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,2,0,Clear,5000,279,63.64,0,0.0056568196103079825
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,3,0,Rainy,5000,460,46.33,0,0.007770343190157566
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,4,0,Foggy,5000,597,29.22,0,0.012320328542094458
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,5,0,Clear,5000,578,59.84,0,0.006016042780748663
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,6,0,Clear,5000,2454,46.29,0,0.00777705767984446
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,7,0,Clear,5000,2338,43.49,0,0.008277765003449069
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,8,1,Clear,5000,4655,18.09,0,0.01990049751243781
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,9,1,Cloudy,5000,4305,20.87,0,0.017249640632486823
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,10,1,Clear,5000,4378,21.59,0,0.01667438628994905
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,11,1,Clear,5000,3888,23.99,0,0.015006252605252188
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,12,0,Clear,5000,1999,47.06,0,0.00764980875478113
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,13,0,Foggy,5000,2036,26.95,0,0.013358070500927645
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,14,0,Cloudy,5000,2753,36.19,0,0.009947499309201439
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,15,0,Clear,5000,1693,48.33,0,0.0074487895716946
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,16,0,Clear,5000,2615,35.5,0,0.010140845070422535
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,17,1,Clear,5000,3634,28.6,0,0.012587412587412587
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,18,1,Clear,5000,4005,27.24,0,0.013215859030837005
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,19,1,Clear,5000,4628,17.95,0,0.020055710306406686
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,20,1,Clear,5000,4245,24.54,0,0.01466992665036675
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,21,1,Foggy,5000,4085,13.63,0,0.02641232575201761
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,22,0,Clear,5000,2778,34.9,0,0.01031518624641834
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekday,23,0,Clear,5000,2979,35.16,0,0.010238907849829353
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,0,0,Clear,5000,780,58.3,0,0.006174957118353345
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,1,0,Clear,5000,679,58.97,0,0.006104799050364592
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,2,0,Clear,5000,788,58.34,0,0.0061707233459033254
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,3,0,Clear,5000,266,69.15,0,0.005206073752711496
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,4,0,Clear,5000,879,56.27,0,0.006397725253243291
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,5,0,Rainy,5000,397,48.95,0,0.007354443309499489
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,6,0,Clear,5000,2347,41.51,0,0.008672609009877139
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,7,0,Clear,5000,2298,43.19,0,0.008335262792313036
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,8,0,Clear,5000,2976,39.23,0,0.009176650522559266
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,9,0,Clear,5000,1660,52.33,0,0.006879419071278426
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,10,0,Clear,5000,2797,35.12,0,0.010250569476082005
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,11,0,Clear,5000,2203,48.56,0,0.00741350906095552
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,12,0,Clear,5000,2611,35.16,0,0.010238907849829353
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,13,0,Clear,5000,1861,49.67,0,0.007247835715723777
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,14,0,Clear,5000,2433,43.32,0,0.008310249307479225
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,15,0,Clear,5000,2792,36.29,0,0.009920088178561588
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,16,0,Cloudy,5000,2241,40.81,0,0.00882136731193335
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,17,0,Clear,5000,2391,40.69,0,0.008847382649299582
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,18,0,Clear,5000,2447,38.72,0,0.009297520661157025
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,19,0,Foggy,5000,2148,20.22,0,0.017804154302670627
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,20,0,Clear,5000,2441,42.32,0,0.008506616257088848
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,21,0,Clear,5000,2698,38.06,0,0.009458749343142406
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,22,0,Clear,5000,1975,49.52,0,0.0072697899838449105
Richards Town,Yelachena Halli,13.0042369,77.6170601,13.007294,77.611682,0.006,Weekend,23,0,Clear,5000,2502,39.45,0,0.009125475285171103
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,0,0,Clear,3000,504,55.76,0,0.0075322812051649935
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,1,0,Clear,3000,294,54.14,0,0.007757665312153676
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,2,0,Clear,3000,273,58.23,0,0.007212776919113859
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,3,0,Rainy,3000,327,41.26,0,0.010179350460494426
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,4,0,Clear,3000,409,54.02,0,0.007774898185857089
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,5,0,Clear,3000,465,50.4,0,0.008333333333333333
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,6,0,Clear,3000,1592,41.57,0,0.010103439980755352
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,7,0,Clear,3000,1278,40.23,0,0.010439970171513798
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,8,1,Cloudy,3000,2682,19.0,0,0.02210526315789474
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,9,1,Clear,3000,2724,15.15,0,0.027722772277227723
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,10,1,Clear,3000,2681,14.58,0,0.02880658436213992
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,11,1,Clear,3000,2386,22.31,0,0.018825638727028242
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,12,0,Clear,3000,1090,43.49,0,0.009657392504023914
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,13,0,Rainy,3000,1057,31.52,0,0.0133248730964467
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,14,0,Foggy,3000,1789,16.45,0,0.025531914893617023
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,15,0,Rainy,3000,974,32.11,0,0.013080037371535349
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,16,0,Rainy,3000,938,33.24,0,0.012635379061371842
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,17,1,Clear,3000,2221,22.8,0,0.01842105263157895
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,18,1,Foggy,3000,2846,7.63,0,0.05504587155963303
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,19,1,Rainy,3000,2183,21.01,0,0.019990480723465015
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,20,1,Rainy,3000,2363,16.87,0,0.024896265560165973
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,21,1,Foggy,3000,2748,10.01,0,0.04195804195804196
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,22,0,Rainy,3000,1468,27.45,0,0.015300546448087432
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekday,23,0,Clear,3000,1483,38.82,0,0.01081916537867079
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,0,0,Clear,3000,541,50.77,0,0.008272601930273784
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,1,0,Rainy,3000,170,40.77,0,0.010301692420897717
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,2,0,Clear,3000,496,54.47,0,0.007710666421883605
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,3,0,Cloudy,3000,578,43.31,0,0.009697529438928654
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,4,0,Clear,3000,220,53.07,0,0.007914075749010742
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,5,0,Clear,3000,283,57.96,0,0.007246376811594203
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,6,0,Clear,3000,1694,33.12,0,0.012681159420289856
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,7,0,Clear,3000,950,45.27,0,0.00927766732935719
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,8,0,Clear,3000,1183,40.19,0,0.010450360786265241
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,9,0,Clear,3000,1657,31.19,0,0.01346585444052581
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,10,0,Rainy,3000,1393,25.87,0,0.01623502126014689
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,11,0,Cloudy,3000,1425,34.9,0,0.012034383954154728
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,12,0,Clear,3000,1078,43.19,0,0.009724473257698542
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,13,0,Clear,3000,1735,32.42,0,0.01295496607032696
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,14,0,Cloudy,3000,1329,32.69,0,0.012847965738758032
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,15,0,Clear,3000,1223,38.98,0,0.0107747562852745
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,16,0,Clear,3000,1442,37.95,0,0.011067193675889327
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,17,0,Clear,3000,1146,43.03,0,0.009760632117127585
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,18,0,Clear,3000,1218,39.54,0,0.010622154779969651
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,19,0,Clear,3000,1035,46.34,0,0.00906344410876133
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,20,0,Foggy,3000,1773,18.95,0,0.02216358839050132
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,21,0,Clear,3000,1765,34.79,0,0.012072434607645876
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,22,0,Clear,3000,1115,43.15,0,0.00973348783314021
Richards Town,Frazer Town,13.0042369,77.6170601,12.9975851,77.6136744,0.007,Weekend,23,0,Clear,3000,1120,42.93,0,0.009783368273934312
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,0,0,Clear,1000,107,52.91,0,0.009072009072009073
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,1,0,Clear,1000,133,53.37,0,0.008993816750983699
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,2,0,Rainy,1000,59,38.74,0,0.0123902942694889
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,3,0,Cloudy,1000,115,46.26,0,0.010376134889753568
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,4,0,Clear,1000,91,53.81,0,0.00892027504181379
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,5,0,Clear,1000,147,50.48,0,0.009508716323296355
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,6,0,Cloudy,1000,306,38.96,0,0.012320328542094456
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,7,0,Clear,1000,378,39.77,0,0.012069399044505907
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,8,1,Clear,1000,772,21.83,0,0.021988089784699957
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,9,1,Clear,1000,732,23.58,0,0.020356234096692113
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,10,1,Cloudy,1000,763,22.21,0,0.021611886537595677
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,11,1,Rainy,1000,721,20.38,0,0.023552502453385672
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,12,0,Clear,1000,559,30.86,0,0.01555411535968892
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,13,0,Clear,1000,556,32.9,0,0.014589665653495442
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,14,0,Clear,1000,561,31.19,0,0.015389547932029497
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,15,0,Cloudy,1000,422,36.65,0,0.013096862210095497
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,16,0,Clear,1000,513,32.33,0,0.014846891432106404
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,17,1,Clear,1000,915,15.09,0,0.03180914512922465
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,18,1,Clear,1000,914,15.22,0,0.03153745072273324
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,19,1,Rainy,1000,712,14.76,0,0.03252032520325203
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,20,1,Clear,1000,927,18.01,0,0.02665186007773459
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,21,1,Cloudy,1000,830,18.78,0,0.025559105431309903
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,22,0,Cloudy,1000,491,29.7,0,0.016161616161616165
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekday,23,0,Rainy,1000,538,23.85,0,0.02012578616352201
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekend,0,0,Clear,1000,136,54.26,0,0.008846295613711759
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekend,1,0,Foggy,1000,56,25.15,0,0.019085487077534793
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekend,2,0,Foggy,1000,60,24.78,0,0.019370460048426148
Richards Town,Cooke Town,13.0042369,77.6170601,13.0021998,77.6251814,0.008,Weekend,3,0,Clear,1000,135,45.65,0,0.010514786418400876
